,name,price
658,"TelefonMobilHomtomHT17Pro4GLTEMTK6737Android6.016GB,2gbram,Smartphone5.5inch13MP",850
659,"TelefonmobilMicrosoftLumia550,8GB,4G,Black",424
660,"TelefonmobilGigabyteGSmartAktaA4,DualSIM,8GB,DarkBlue",699
661,"TelefonmobilMicrosoft535Lumia,DualSIM,White",636
662,"TelefonmobilMicrosoftLumia950,DualSim,32GB,4G,White",1.699
663,"TelefonmobilZTEAxon7Mini,DualSim,32GB,4G,Gold",1.443
664,"TelefonmobilElephoneS3BlackDualSIM,4G,OctaCore,2GBRAM,16GB",999
665,"TelefonmobilHonor4C,DualSim,8GB,Black",792
666,"TelefonmobilHonor4C,DualSim,8GB,White",792
667,"TelefonmobilSonyXperiaXA,16GB,4G,White",1.268
668,"TelefonmobilHomTomHT16DualSim,8GB,White",450
669,"TelefonmobilNokia215,DualSIM,White",215
670,"TelefonmobilSonyXperiaZ5,32GB,4G,Black",2.479
671,"TelefonmobilSamsungGalaxyA9,DualSim,32GB,4G,Pink",2.299
672,"TelefonmobilOneplusThree,DualSim,64GB,4G,Gold",2.440
673,"TelefonmobilHTCOneA9,16GB,4G,OpalSilver",1.579
674,"TelefonmobilAllviewM9Join,DualSim,Black",210
675,"TelefonmobilHuaweiY5,8GB,4G,Black",449
676,"TelefonmobilAllviewP8EnergyMini,DualSIM,16GB,White",649
677,"TelefonmobilMicrosoftLumia550,8GB,4G,White",424
678,"TelefonmobilMicrosoftLumia950,32GB,4G,White",1.545
679,"TelefonmobilDual-SimAllviewP6Quad,Negru",479
680,"TelefonmobilAllviewX3SoulPlus,DualSIM,32GB,4G,Gold",1.399
681,"TelefonmobilBlackBerryPassportDallas,32GB,4G,SilverEdition",2.599
682,"TelefonmobilHTCOneA9,16GB,4G,TopazGold",1.579
683,"TelefonmobilHTCDesire626G+,DualSIM,8GB,Blue",617
684,"TelefonMobilUlefonePOWERDualSIM,4G,5.5""FHD,Octa-Core,3GB+16GB,6050mAh,TouchID,Android6.0,Maro/Lemn",999
685,"TelefonmobilHTCDesire620G,DualSim,8GB,WhiteBlue",599
686,"TelefonmobilHomTomHT20,4G,DualSIM,16GB,Android6.0,SenzorAmprenta,Alb",995
687,"TelefonmobilSamsungGalaxyS5Mini4G,16GB,ElectricBlue",1.099
688,TelefonmobilRugGearRG310,1.483
689,"TelefonmobilSTKSync5c,DualSIM,8GB,White",479
690,"TelefonmobilHuaweiAscendP6,Black",811
691,"TelefonmobilHomTomHT16DualSim,8GB,Black",450
692,"TelefonmobilSonyXPerformance,DualSIM,64GB,4G,GraphiteBlack",2.999
693,"TelefonmobilXiaomiRedmiNote3Pro32GB5,5inches1.8GHzHexa-core3GBGrey",999
694,"TelefonmobilLenovoA2010,DualSIM,8GB,4G,Black",399
695,"TelefonmobilSamsungGALAXYS7,DualSim,32GB,4G,Gold",2.799
696,"TelefonmobilSamsungGALAXYS7,DualSim,32GB,4G,Silver",2.799
697,"TelefonmobilSamsungGalaxyA9,DualSim,32GB,4G,White",2.179
698,"TelefonmobilSonyXperiaCC2305,DualSIM,Black",1.043
699,"TelefonmobilAllviewV2Viper,DualSIM,16GB,4G,White",549
700,"TelefonmobilAllviewX2SoulPro,DualSim,16GB,4G,Black",1.199
701,"TelefonmobilAllviewP8Life,DualSim,16GB,4G,Grey",599
702,"TelefonmobilSamsungGalaxyS7,32GB,4G,PinkGold+BoxaportabilaSamsungLevelBoxSlim,Blue",2.899
703,"TelefonmobilOukitelU20Plus,DualSIM,4G,Quad-Core,16GB,13MP,Android6.0,3300mAh,Gold",1.250
704,"TelefonmobilXiaomiRedmiNote3,DualSIM,4G,16GB,Negru",1.049
705,"TelefonmobilEvolioNeos,DualSIM,8GB,Black",479
706,"TelefonmobilSamsungGalaxyJ2J200H,DualSim,8GB,Negru",728
707,"TelefonmobilLGJoyH220,Blue",346
708,"TelefonmobilPhilipsS309,DualSim,8GB,Red",299
709,"TelefonmobilNokiaX,DualSIM,Green",399
710,"TelefonmobilLeagooLead7,DualSim,Negru,4500mAhLithiuPolymer",649
711,"TelefonmobilMicrosoftLumia640XL,8GB,White",728
712,"TelefonmobilSonyXperiaZ5,32GB,4G,Gold",2.479
713,"SmartphoneEvolioS5,DualSIM,5""IPS,QuadCore,negru",399
714,"TelefonmobilXiaomiRedmiNote3PRO,32GB,DualSIM,4G,Hexa-CoreSnapdragon650,16MP,Negru",1.199
715,"TelefonmobilCATB30,Black",379
716,"TelefonMobilUMiLondon5.0""HD1.3GHzQuadCoreMTK65801GB+8GB8MPDualSIM2050mAhnegru",421
717,"TelefonmobiliHuntx20,DualSIM,8GB,8MP,Android6.0,Negru",899
718,"TelefonmobilPhonemaxMars,3G,DualSIM,Quad-Core,8GB,LedNotificare,Android6.0,Negru",399
719,"TelefonmobilAlcatelPop4S,16GB,4G,Black",1.078
720,"TelefonmobilZTEAxon7,DualSim,64GB,4G,Gold",2.189
721,"TelefonmobilLeagooLead1,DualSim,Negru",569
722,"TelefonmobilVerneeMars,DualSIM,4G,Octa-CoreHelioP10,4GBRAM,32GB,13MP,Android7.0,Gold",1.750
723,"TelefonmobilSamsungGalaxyS5Mini4G,16GB,White",1.099
724,"TelefonmobilSamsungGalaxyA7,DualSim,16GB,4G,White",2.279
725,"TelefonmobilMicrosoftLumia950,32GB,4G,Black",1.400
726,"TelefonmobilSonyXperiaZ3,16GB,4G,Black",2.085
727,"TelefonmobilBlackBerryLeap,16GB,4G,ShadowGrey-Leap16GBLTEGrey",999
728,"TelefonmobilEvolioM6,DualSIM,8GB,Blue",489
729,"TelefonmobilALCATELONETOUCHGoPlay,8GB,4G,WhiteLime",949
730,"TelefonmobilSTKStorm2EPlus,DualSim,8GB,Black",259
731,"TelefonmobilCATS30,DualSim,8GB,4G,Black",1.239
732,"TelefonmobilPhilipsS326,DualSim,8GB,4G,Grey",505
733,"TelefonmobilBlackberryQ20Classic4G,16GB,Black",1.972
734,"TelefonmobilAlcatel2008G,Black/White",169
735,"TelefonmobilAlcatel1052G,Black",100
736,"TelefonmobilSamsungGalaxyJ7Prime,G610FD,DualSim,32GB,4G,Alb-Auriu",1.549
737,"TelefonmobilSamsungGalaxyA8,A8000,DualSim,32GB,4G,Alb",1.666
738,"TelefonmobilDiscoveryV20,3G,DualSIM,8GB,8MP,Android6.0,Negru",890
739,"TelefonMobilCUBOTNoteS,DualSIM,5.5""HDIPS,16GB,8Mpx,4150mAh,Auriu,Android6.0+BONUS:HusaSiliconsiFolieSticla9H",899
740,"TelefonmobilSamsungGalaxyC5,C5000,DualSim,32GB,4G,Auriu",1.549
741,"TelefonmobilAllviewX2SoulStyle,DualSIM,16GB,4G,Gold",799
742,"TelefonmobilNokiaX,DualSIM,Black",399
743,"TelefonmobilHomTomHT17,4G,DualSIM,5.5-inchHD,8GB,Fingerprint,Android6.0,3000mAh,DarkBlue(includeFoliesiHusaSilicon)",625
744,"TelefonmobilHomTomHT16DualSim,8GB,Blue",450
745,"TelefonmobilAllviewV2ViperE,DualSIM,8GB,White",349
746,"TelefonmobilAllviewV1Viperi4G,DualSIM,4G,8GB,White",499
747,"TelefonmobilSamsungGalaxyA7(2017),32GB,4G,DualSim,Black",2.299
748,"TelefonmobilLeagooAlfa5,DualSim,Alb",449
749,"TelefonmobilLeagooLead1,DualSim,Alb",569
750,"TelefonmobilLeagooLead2,DualSim,Alb",549
751,"TelefonmobilXiaoCaiX6,DualSIM,5000mAh,Portocaliu",299
752,"TelefonmobilXiaomiRedmi3S,DualSIM,32GB,4G,Gold",860
753,"TelefonmobilALCATELONETOUCHGoPlay,8GB,4G,BlackRed",1.009
754,"TelefonmobilSamsungGalaxyMega2G7508Q,DualSim,8GB,4G,Maro",1.004
755,"TelefonmobilHuaweiHonor5XDualSim,16GB,4G,Auriu",1.077
756,"TelefonmobilMicrosoftLumia650,DualSim,16GB,4G,WhiteLightSilver",699
757,"TelefonmobilLeagooLead5,DualSim,Alb",499
758,"TelefonmobilAllviewP8Life,DualSim,16GB,4G,DarkGold",599
759,"TelefonmobilLGK10,16GB,4G,White",869
760,"TelefonmobilLGK10,16GB,4G,Indigo",869
761,"TelefonmobilBlackberryQ20Classic4G,16GB,White",1.710
762,"TelefonmobilLGK10,16GB,4G,Black",878
763,"TelefonmobilKarbonnK-flip,DualSIM,Gold",149
764,"TelefonmobilBlackviewE7s,DualSIM,Quad-Core,2GBRAM,16GB,SenzorAmprenta,Android6.0,White",675
765,"TelefonmobilSamsungGalaxyA8(2016),DualSim,32GB,4G,Silver",2.999
766,"TelefonmobilSamsungGalaxyGrandPrimePlusG532,DualSim,8GB,4G,Silver",830
767,"TelefonmobilHTCDesire820GPlus,DualSim,16GB,3G,Gri/AlbMarble",756
768,"TelefonmobilVerneeApolloLite,DualSIM,4G,Deca-CoreHelioX20,4GBRAM,32GB,16MP,Android6.0,Silver",1.699
769,"TelefonmobilOukitelU15s,DualSIM,4G,Octa-Core,4GBRAM,32GB,Android6.0,Gray(includeHusasiliconsiFolieprotectie)",1.449
770,"TelefonmobilrezistentEVOLVEOStrongphoneX23G,impermeabilIP68,DualSim,ecrancolor2"",baterie2.000mAh,camerafoto1.3Mpx,hotspotWiFi,bluetooth,radioFM,lanterna,microSDHC",349
771,"TelefonmobilBlackviewBV5000,DualSIM,4G,Quad-Core,2GBRAM,16GB,5000mAh,Android6.0,Negru",1.099
772,"TelefonmobilLGK8,8GB,4G,Indigo",699
773,"TelefonmobilSonyXperiaE5,16GB,4G,Black",849
774,"TelefonmobilSamsungGalaxyA7(2016),A7100,DualSim,16GB,4G,Pink",1.452
775,"TelefonmobilYezzAndyA4EI,DualSIM,Black",316
776,"TelefonmobilAlcatelPixi4,DualSim,8GB,MetallicSilver",604
777,TelefonMobilSamsungE1207DualSimBlack,169
778,"TelefonmobilUMIDiamondX,4G,DualSIM,Quad-Core,2GBRAM,16GB,13MP,Android6.0,Black",725
779,"TeslaSmartphone6.2,DualSim,32GB,4G,Silver",1.160
780,"TelefonmobilUMIDiamond,4G,DualSIM,Octa-Core,3GBRAM,16GB,13MP,Android6.0,JetBlack",925
781,"TelefonmobilNokia105,DualSIM,Negru",129
782,"TelefonMobilBlubooMINIDualSIM,KIT,3G,4.5""qHDIPS,QuadCore1.3GHz,1GB+8GB,8MPx,Android6.0,Albastru+BONUS:FolieProtectiesiCasti",346
783,"TelefonmobilXiaoCaiX6,DualSIM,5000mAh,Negru",500
784,"TelefonmobiliHuntPatriotx33,IP68,DualSIM,32GB,Android6.0,Verde",1.499
785,"TelefonmobilSamsungGalaxyJ1MiniPrime,J106H,DualSim,8GB,3G,Negru",449
786,"TelefonmobilSonyXperiaZ3,DualSim,16GB,4G,Black",1.799
787,"TelefonmobilSonyXperiaZ3,DualSim,16GB,4G,White",1.799
788,"TelefonmobilSonyXperiaZ3,DualSim,16GB,4G,Copper",1.799
789,"TelefonmobilSonyXperiaXA,16GB,4G,RoseGold",1.046
790,"TelefonmobilBLUStudioX8,DualSim,White",299
791,"TelefonmobilBlackBerryLeap,16GB,4G,White",957
792,"TelefonmobilMicrosoftLumia950XL,32GB,4G,White",1.999
793,"TelefonmobilMicrosoftLumia950XL,32GB,4G,Alb",1.764
794,"TelefonmobilHomTomHT16,3G,DualSIM,Quad-Core,8GB,Android6.0,3000mAh,White",450
795,"TelefonmobilLenovoVibeA,DualSIM,Black",595
796,"TelefonmobilAllviewA5Ready,8GB,DualSIM,Negru",269
797,"TelefonmobilBlubooMini,3G,DualSIM,Quad-Core,8GB,Android6.0,Blue",346
798,"TelefonmobiliHuntS10,4G,DualSIM,Quad-Core,2GBRAM,16GB,Android6.0,5000mAh,Negru",1.275
799,"TelefonmobiliHuntS10,4G,DualSIM,Quad-Core,2GBRAM,16GB,Android6.0,5000mAh,Orange",1.275
800,"TelefonmobilBlackviewP2,4G,DualSIM,Octa-Core,4GBRAM,64GB,Android6.0,6000mAh,Blue",1.499
801,"TelefonmobilBlackviewE7s,DualSIM,Quad-Core,2GBRAM,16GB,SenzorAmprenta,Android6.0,SkyBlue",675
802,"TelefonmobilBlackviewP2,4G,DualSIM,Octa-Core,4GBRAM,64GB,Android6.0,6000mAh,Negru(includehusasiliconsifolieprotectie)",1.499
803,"TelefonmobilSamsungGalaxyJ1MiniPrime,J106H,DualSim,8GB,3G,Auriu",449
804,"TelefonmobilSTKTitan150,DualSIM,OrangeBlack",289
805,"TelefonmobiliHunti9Light,DualSIM,4GB,3G,Verde",693
806,"TelefonmobilSonyXperiaXA,16GB,4G,LimeGold",1.046
807,"TelefonmobilASUSZenFoneMax,DualSim,32GB,4G,Black",899
808,"TelefonmobilAlcatel2008G,Black",225
809,"TelefonmobilDoogeeX5,DualSim,8GB,White",369
810,"TelefonmobilAllviewX3SoulMini,DualSIM,16GB,Silver",849
811,"TelefonmobilMicrosoftLumia950XL,32GB,4G,Black",1.999
812,"TelefonmobilAllviewX2SoulLite,DualSIM,16GB,Black",649
813,"TelefonmobilBlackBerryZ10,4G,White",749
814,"TelefonmobilAllviewA5Ready,DualSIM,8GB,Black",299
815,"TelefonmobilBLULifeMark,DualSim,16GB,4G,Grey",639
816,"TelefonmobilYezzAndy5EI3V2,DualSIM,8GB,Black",339
817,"TelefonmobilHonor4X,DualSim,8Gb,4G,Black",849
818,"TelefonmobilSamsungGalaxyA7(2016),A7100,DualSim,16GB,4G,Black",1.619
819,"TelefonmobilAlcatel2051,DualSim,Silver",269
820,"TelefonmobilHTCDesire10Lifestyle,32GB,4G,Albastru",1.169
821,"TeslaSmartphone6.2,DualSim,32GB,4G,Gold",1.160
822,"TelefonmobilBlubooEdge,4G,DualSIM,Quad-Core,2GBRAM,16GB,13MPSony,TouchID,Android6.0,Gold",1.275
823,"TelefonMobilUlefoneTigerDualSIM4G,5.5""HD(GorillaGlass3),Quad-Core,2GB+16GB,13MPxSony,TouchID,Android6.0,Negru",719
824,"TelefonmobilSamsungGalaxyJ1(2016)J120HDualSim,8GB,3G,Auriu",618
825,"TelefonmobilSamsungGalaxyNote5N920C,32GB,4G,Negru",3.042
826,"TelefonmobilHtcDesire828,16GB,4G,PearlWhite",1.479
827,"TelefonmobilSamsungGalaxyGrandPrime+,DualSim,8GB,4G,PinkGold",780
828,"TelefonmobilOukitelK7000,DualSIM,4G,Quad-Core,16GB,SenzorAmprenta,Android6.0,Negru",799
829,"TelefonmobilLenovoA6010,DualSIM,8GB,4G,Black",549
830,"TelefonmobilBLUVivo5R,DualSim,32GB,4G,Grey",1.279
831,"TelefonmobilYezzAndy5EI3,DualSIM,Black",319
832,"TelefonmobilBLUEnergyDiamond,DualSim,8GB,Gold",469
833,"TelefonmobilPhilipsS309,DualSim,8GB,Black",299
834,"TelefonmobilSonyXperiaXA,16GB,4G,GraphiteBlack",1.046
835,"TelefonmobilZTEBladeA512,DualSim,16GB,4G,Pink",799
836,"TelefonmobilSamsungGalaxyA7(2016),A7100,DualSim,16GB,4G,Gold",1.551
837,"TelefonmobilLeEcoLe2(LeTv),DualSIM,4G,5.5-inchFHD,Deca-CoreHelioX20,3GBRAM,16GB,16MP,Android6.0,USBType-C,Gold",1.199
838,"TelefonmobilCATS40,DualSIM,16GB,4G,Black",1.809
839,LENOVOVIBEP1DualSim16GBAuriu2GBRAMP1C58,861
840,"TelefonmobilSamsungGalaxyS7DualSim,32GB,4G,Roz",2.665
841,TelefonMobilHTCOneM9PrimeCameraGrey,1.999
842,"TelefonmobilBlubooMini,3G,DualSIM,Quad-Core,8GB,Android6.0,Alb",346
843,"TelefonMobilUlefoneMETAL,DualSIM,5""HDIPSLTPS,Octa-Core,3GB+16GB,8MPx,TouchID,Android6.0,GriMetalic,KIT(includeHusaFlipsiFolieProtectiedinSticla9H)",849
844,"TelefonmobiliHunti9Light,DualSIM,4GB,3G,Orange",699
845,"TelefonMobilVPHONEM3,DualSIM,4G,5""HD,4Core1.3GHz,2+16GB,rezistentalaconditiiextremeIP68,13MPx,200g,Android5.1,Negru",1.189
846,"TelefonmobilLeagooZ1DualSim,RoseGold",349
847,"TelefonmobilUlefoneArmor,4G,DualSIM,Octa-Core,3GBRAM,32GB,NFC,Android6.0,IP68,Black",1.499
848,"TelefonMobilUlefoneBEPureLite,DualSIM,3G,5""HDIPS,Quad-Core,8GB,13MPxSony,Android6.0,Alb",479
849,"TelefonmobilSamsungJ111GalaxyJ1AceDualSim,8GB,4G,Albastru",573
850,"TelefonmobilLGV10,H961N,DualSim,64GB,4G,Negru",2.045
851,"TelefonmobilMicrosoftLumia435DualSim,8GB,White",369
852,"TelefonmobilSamsungGalaxyC7,C7000,DualSim,32GB,4G,Roz",1.879
853,"TelefonmobilDiscoveryV82016,DualSIM,8GB,Android4.4,Galben",800
854,"SmartPhoneCUBOTS550PRO,DualSIM,SenzorAmprenta,4G,5.5""HDIPS2.5DOGS,4Core1.3GHz,3GB+16GB,13MPx,Android5.1,Alb+BONUS:CarcasaTransparenta,FolieSticla",991
855,"TelefonmobilCaterpillarS60,DualSIM,32GB,4G,Black",2.899
856,"TelefonmobilAlcatel1016,DualSim,PureWhite",108
857,"TelefonmobilAllviewP5Pro,DualSIM,8GB,4G,Black",449
858,"TelefonmobilDoogeeX3,DualSim,White",279
859,"TelefonmobilDoogeeX3,DualSim,Black",279
860,"TelefonmobilAllviewX2SoulLite,DualSIM,16GB,White",649
861,"TelefonmobilOukitelK7000PowerBank,DualSIM,4G,Quad-Core,16GB,Android6.0,7000mAh,Negru",899
862,"TelefonmobilAlcatel2008G,Black/Silver",209
863,"TelefonmobilUMIROMEX5.5""FullHD1.3GHzQuadCoreMTK65801GB+8GB8MPDualSIM2500mAh",550
864,"TelefonmobilHomTomHT17Pro,4G,DualSIM,Quad-Core,2GBRAM,16GB,Android6.0,3000mAh,DarkBlue",850
865,"TelefonmobilXiaomiRedmiNote3DualSim,16GB,4G,Silver",999
866,"TelefonmobilHtcDesire825,DualSim,16GB,4G,DarkGrey",1.249
867,"TelefonmobilAllviewC6Duo,8GB,Black",299
868,"TelefonmobilMyPhonePocket,DualSim,Gold",242
869,"TelefonMobilUlefoneU008PRODualSIM4G,5""HD(GorillaGlass3),Quad-Core,2GB+16GB,13MPx,ButonFizic(Home),Android6.0,Roz",679
870,"TelefonMobilUlefoneU008PRODualSIM4G,5""HD(GorillaGlass3),Quad-Core,2GB+16GB,13MPx,ButonFizic(Home),Android6.0,Gri",679
871,"TelefonmobilMotorolaXT1635MotoZPlay,32GB,4G,DualSIM,Black",2.650
872,"TelefonmobilCubotMax,4G,DualSIM,6-inchHD,Octa-Core,3GBRAM,32GB,Android6.0,4100mAh,Gold",1.199
873,"TelefonmobilCubotMax,4G,DualSIM,6-inchHD,Octa-Core,3GBRAM,32GB,Android6.0,4100mAh,Negru",1.199
874,SAMSUNGGalaxyJ5PrimeDualSim16GBLTE4GRoz2GBRAMG570Y,1.099
875,"TelefonmobilXiaomiMiMax,DualSim,32GB,4GLTE,Silver",1.239
876,LENOVOP264GBNegruP2C72,1.913
877,"TelefonmobilSamsungGalaxyJ1MiniDualSim,J105H,8GB,3G,Auriu",421
878,"TelefonmobilHTCOneM9Plus,32GB,4G,Gri",1.723
879,"TelefonmobilZOPOZP370Color-S5.54G-LTE,DualSIM,Quad-Core,1GBRAM,8GBROM,5.5"",alb",544
880,"TelefonmobilZOPOZP370Color-S5.54G-LTE,DualSIM,Quad-Core,1GBRAM,8GBROM,5.5"",gri",544
881,"TelefonMobilVPHONEM3,DualSIM,4G,5""HD,4Core1.3GHz,2+16GB,rezistentalaconditiiextremeIP68,13MPx,200g,Android5.1,Portocaliu",1.189
882,"TelefonMobilCUBOTRainbow,DualSIM,5""HDIPS,Quad-Core,16GB,13MPx,LEDNotificare,Android6.0,Negru+BONUS:HusaSiliconsiFolieSticla9H",594
883,"SmartPhoneCUBOTCheetah2DualSIM,4G,5.5""FHDIPS,8core1.3GHz,3GB+32GB,Camera13MPxSamsung,Fingerprint,USBType-C,LuminaNotificare(Rosu/Verde),Android6.0,Albastru+BONUS:HusaSiliconsiFoliePlastic",1.288
884,"TelefonbrelocPorscheCayennecureportofon,radiofm,camerafotocufunctieinregistrareascunsa,negru",600
885,SAMSUNGGalaxyJ5PrimeDualSim16GBLTE4GNegru2GBRAMG570Y,1.049
886,"TelefonmobilAsusZenfone3Deluxe,DualSim,32GB,4G,Auriu",2.430
887,"TelefonmobilSamsungGalaxyJ7Prime,G610FD,DualSim,16GB,4G,Negru",1.314
888,"TelefonmobilHTCDesire820GPlus,16GB,AlbAlbastru",849
889,"TelefonmobilSamsungGalaxyC7,C7000,DualSim,32GB,4G,Gri",1.899
890,"TelefonmobilXiaomiRedmiNote464GB5,5inches2.1GHzDeca-core3GBGold",1.199
891,"TelefonmobiliHuntx20,DualSIM,8GB,8MP,Android6.0,Verde",899
892,"TelefonMobilUlefoneTigerDualSIM4G,5.5""HD(GorillaGlass3),Quad-Core,2GB+16GB,13MPxSony,TouchID,Android6.0,Auriu",719
893,"TelefonmobilDiscoveryV20,3G,DualSIM,8GB,8MP,Android6.0,Verde",890
894,"TelefonMobilBlubooMINIDualSIM,KIT,3G,4.5""qHDIPS,QuadCore1.3GHz,1GB+8GB,8MPx,Android6.0,Alb+BONUS:FolieProtectiesiCastii",346
895,"TelefonmobilMicrosoftLumia435DualSim,8GB,Black",369
896,"TelefonbrelocRolls-Roycecureportofon,radiofm,camerafotocufunctieinregistrareascunsa,Rosu",600
897,"TelefonmobilBlackBerryQ5,8GB,4G,White",579
898,"TelefonmobilHTCOneA9,32GB,4G,Argintiu",2.449
899,"SmartPhoneCUBOTS550PRO,DualSIM,SenzorAmprenta,4G,5.5""HDIPS2.5DOGS,4Core1.3GHz,3GB+16GB,13MPx,Android5.1,Negru+BONUS:CarcasaTransparenta,FolieSticla",991
900,"TelefonmobilMeizuPro5M576,DualSim,32GB,4G,Negru/Argintiu",1.548
901,"TelefonmobilHuaweiMateS,DualSim,64GB,3GBRAM,4G,Auriu",1.734
902,"TelefonmobilHuaweiAscendG7,16GB,4G,Auriu",1.185
903,"TelefonmobilMeizuM2NoteM571,DualSim,16GB,4G,Roz",768
904,TelefonmobilRugGearRG100,643
905,"TelefonmobilUMiMAX,4G,DualSIM,Octa-core,3GBRAM,16GB,13MP,Android6.0",891
906,"TelefonmobilSamsungGalaxyC7,C7000,DualSim,64GB,4G,Gri",1.999
907,"TelefonMobilHomtomHT17Pro4GLTEMTK6737Android6.016GB,2gbram,Smartphone5.5inch13MPSilver",850
908,"TelefonmobilYezzAndyA5.5,DualSIM,Black",619
909,"TelefonmobilSTKStorm4,DualSim,8GB,White",439
910,"TelefonmobilSamsungGalaxyJ7(2016),16GB,4G,White",1.289
911,"TelefonmobilAllviewA5QuadPlus,DualSIM,8GB,Black",475
912,"TelefonMobilCUBOTNoteS,DualSIM,5.5""HDIPS,16GB,8Mpx,4150mAh,Negru,Android6.0+BONUS:HusaSiliconsiFolieSticla9H",899
913,"Telefon3SimAdmetK5000,Baterie5000mAh,cufunctiedePowerBank,Negru",300
914,"TelefonmobilAllviewL6,DualSim,Black+simTelekomcu8GBinternet,5euroinclusi",116
915,"TelefonmobilMyPhone6300,Black",130
916,"TelefonmobilMeizuM3Max,DualSim,64GB,4G,Auriu",1.103
917,"TelefonmobilOnePlusX,E1003,DualSim,16GB,4G,NegruCeramic",1.652
918,"TelefonmobilMyPhone3300,White",130
919,"TelefonmobilSamsungGalaxyGrandPrime+,DualSIM,8GB,4G,Black",879
920,HTC10Evo32GBLTE4GAlbArgintiu3GBRAM,2.469
921,"TelefonmobilCubotDinosaur,4G,DualSIM,5.5-inchHD,Quad-Core,3GBRAM,16GB,Android6.0,4150mAh,Gold",1.099
922,"TelefonmobilCubotCheetah2,4G,DualSIM,5.5-inchFHD,Octa-Core,3GBRAM,32GB,Android6.0,3000mAh,Gold",1.299
923,MEIZUM5DualSim32GBLTE4GNegru3GBRAMM611,718
924,LGStylus2DualSim16GBLTE4GAlb2GBRAMK520DY,864
925,"TelefonmobilMicrosoftLumia532,DualSim,8GB,Orange",339
926,"TelefonmobilSamsungGalaxyA32017,DualSim,16GB,4G,Black",1.599
927,"TelefonMobil,SonyXperiaZ116GbAlbC6902",1.218
928,"TelefonMobil,SamsungGalaxyA9Pro2016DualSim32GbLte4GAuriu4GbRamA9100",1.999
929,"TelefonmobilAllviewP6eMagic,16GB,DualSIM,Auriu",449
930,"Telefonmobil,SamsungGalaxyJ5PrimeDualSim32GBLTE4GRoz",1.107
931,"TelefonMobil,LenovoVibeP1ProDualSim16GbAuriu3GbRamP1C72",885
932,"TelefonmobilCubotDinosaur,4G,DualSIM,5.5-inchHD,Quad-Core,3GBRAM,16GB,Android6.0,4150mAh,Negru",999
933,"TelefonmobilAllviewM9Luna,DualSim,Black",260
934,"TelefonmobilCubotCheetah2,4G,DualSIM,5.5-inchFHD,Octa-Core,3GBRAM,32GB,Android6.0,3000mAh,Blue",1.299
935,"TelefonmobilAlcatel1054D,DualSim,Negru-Alb",104
936,"TelefonmobilSamsungGalaxyA3(2016),16GB,4G,Negru",1.079
937,LENOVOZUKZ2ProDualSim128GBAlb6GBRAMZ2121,2.014
938,SAMSUNGGalaxyS7EdgeDualSim128GBLTE4GNegruPearl4GBRAMG9350,4.007
939,"TelefonmobilLetvOneSDualSim,32GB,4G,Argintiu",855
940,"TelefonmobilLeagooElite4,DualSim,Roz",549
941,"TelefonmobilSamsungGalaxyJ1MiniDualSim,J105H,8GB,3G,Negru",421
942,"TelefonMobilAllviewV2Viper,16GB,DualSIM,Albastru",549
943,"TelefonDualSIMMedia-TechDUALHQcuEcranLCD2.4"",BrowserInternet2G,LanternasiVibratii,redareMP3siMP4,GPRS,BT2.1,MMS,BaterieLitiu600mAh,Negru/Albastru",130
944,"TelefonmobilXiaomiMi5DualSim,64GB,4G,Roz/Auriu",1.482
945,"TelefonMobilUlefoneMETAL,DualSIM,5""HDIPSLTPS,Octa-Core,3GB+16GB,8MPx,TouchID,Android6.0,Argintiu,KIT(includeHusaFlipsiFolieProtectiedinSticla9H)",849
946,"TelefonMobilCUBOTManito,DualSIM,4G,5""HDIPS,4Core1.3GHz,3GB+16GB,13MPx,2350mah,Android6.0,Negru+BONUS:HusaSilicon,FolieProtectie",792
947,"TelefonMobilCUBOTRainbow,DualSIM,5""HDIPS,Quad-Core,16GB,13MPx,LEDNotificare,Android6.0,Rosu+BONUS:Husa,Folie,microSD16GBcls10siBrataraFitnessCUBOTV1Neagra",594
948,"TelefonmobilNomuS10,4G,DualSIM,Quad-Core,16GB,Android6.0,5000mAh,Orange",1.275
949,"TelefonmobilMotorolaMotoG4Plus,XT1642,DualSim,16GB,4G,Alb",1.209
950,"TelefonmobilSonyXperiaXAUltra,DualSim,16GB,4G,Verde",1.518
951,"TelefonmobilHTCDesire10Lifestyle,32GB,4G,Verde",1.149
952,"TelefonmobilSonyXperiaZ5Premium,32GB,4G,Black",2.700
953,"TelefonmobilSonyXperiaXPerformance,F8131,32GB,4G,Black",2.379
954,"TelefonmobilHuaweiMate8,32GB,4G,Grey",2.349
955,"TelefonMobilUlefoneTigerDualSIM4G,5.5""HD(GorillaGlass3),Quad-Core,2GB+16GB,13MPxSony,TouchID,Android6.0,Gri",719
956,"TelefonmobilHuaweiNovaPlus,DualSim,32GB,4G,Auriu",1.659
957,"TelefonmobilSonyXperiaZ5,E6633,DualSim,32GB,4G,Alb",1.963
958,"TelefonmobilASUSZenFoneZoom,ZX551ML,64GB,4G,Black",1.435
959,"TelefonmobilXiaomiMi5,DualSim,32GB,4G,Gold",1.455
960,"TelefonMobilVivaxSmartFLY3LTESilver,DualSim,5"",Quad-CoreCortex-A53,16GB,4G,Silver",945
